MONTH,ID,POINT_ID,YEAR,N_MONTHS,POINT_LON,POINT_LAT,POINT_BALANCE,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE,aspect,slope,t2m,tp,slhf,sshf,ssrd,fal,str
jul,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,278.95350779855187,0.002376435706944421,-791437.0012512775,-158213.1770367599,17162281.076463386,0.6763339364111907,-1289968.9192544217
aug,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.8038763777648,0.0026104478046352735,-732876.9257168141,-239085.56847981154,14192289.29200937,0.6776157816984243,-1887437.053347169
sep,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.2352005546705,0.004311129814758682,-57220.27042863844,441747.12227332033,7798868.50560214,0.6953673967367815,-1552267.9354218487
oct,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.7347856948026,0.006108983255805041,108805.45723528648,550454.6623990966,3653722.2641569898,0.8349202099267259,-1553768.6926662908
nov,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.1322954991724,0.0033259498016185007,278154.8648619782,1150414.9617091771,884720.5945401564,0.8190072012599565,-1311980.0255062338
dec,42,blt11,2020,4,-18.95453043,64.68772613,0.95,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.04184142182544,0.006341903539665299,195854.21816489473,1197433.7939435095,132217.12301626801,0.8428055006330422,-1540095.126661377
jan,42,blt11,2020,4,-18.95453043,64.68772613,0.95,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.422602094466,0.006580646830622062,289233.79807120096,1171855.549208033,493735.4477343485,0.850159926119393,-2112717.390818367
feb,42,blt11,2020,4,-18.95453043,64.68772613,0.95,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.40441732287434,0.004098590055736196,193005.34962537978,1143644.2498674332,2623702.901030779,0.8435046889715332,-2119220.6722109476
mar,42,blt11,2020,4,-18.95453043,64.68772613,0.95,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.00961636068615,0.004435232653502975,199810.9800253315,1147029.6057883054,8269897.855691027,0.8488262891033822,-2592459.4566249065
apr,42,blt11,2020,4,-18.95453043,64.68772613,0.95,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.067213158739,0.003479895551732389,-155189.69409305183,440242.51964182174,15221429.048506096,0.8261803556955873,-2742034.928654266
may,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.9279648580856,0.0028058824803117704,-455903.59548624326,649758.4360780066,20407589.73594601,0.7927099509733748,-3058361.2056215955
jun,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.5306262572685,0.002608992052861147,-419184.84542139014,598978.0972649278,20275208.938208614,0.7462268743959114,-1752535.652152351
jul,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.2235617642364,0.0022035651837668865,-1037072.7775471895,-669778.0717462957,18316324.974346895,0.6771367082072359,-2143899.7913417667
aug,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.94042460224597,0.0036018147628154914,-421717.1730120699,290158.4071498329,13030768.737775244,0.6753498935644253,-1304142.7376741492
sep,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,273.1439518216252,0.007012641169594133,-241921.91407382488,361627.03214601823,7819539.261395023,0.7214445321760604,-1750534.6424930952
oct,43,blt11,2020,5,-18.95453043,64.68772613,-2.82,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.42676410852886,0.0029871235761905323,-94255.56144232629,948045.9077726109,3625574.852013491,0.739351522400749,-2026673.975470374
dec,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.04184142182544,0.006341903539665299,195854.21816489473,1197433.7939435095,132217.12301626801,0.8428055006330422,-1540095.126661377
jan,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.422602094466,0.006580646830622062,289233.79807120096,1171855.549208033,493735.4477343485,0.850159926119393,-2112717.390818367
feb,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.40441732287434,0.004098590055736196,193005.34962537978,1143644.2498674332,2623702.901030779,0.8435046889715332,-2119220.6722109476
mar,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.00961636068615,0.004435232653502975,199810.9800253315,1147029.6057883054,8269897.855691027,0.8488262891033822,-2592459.4566249065
apr,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.067213158739,0.003479895551732389,-155189.69409305183,440242.51964182174,15221429.048506096,0.8261803556955873,-2742034.928654266
may,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.9279648580856,0.0028058824803117704,-455903.59548624326,649758.4360780066,20407589.73594601,0.7927099509733748,-3058361.2056215955
jun,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.5306262572685,0.002608992052861147,-419184.84542139014,598978.0972649278,20275208.938208614,0.7462268743959114,-1752535.652152351
jul,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.2235617642364,0.0022035651837668865,-1037072.7775471895,-669778.0717462957,18316324.974346895,0.6771367082072359,-2143899.7913417667
aug,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.94042460224597,0.0036018147628154914,-421717.1730120699,290158.4071498329,13030768.737775244,0.6753498935644253,-1304142.7376741492
sep,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,273.1439518216252,0.007012641169594133,-241921.91407382488,361627.03214601823,7819539.261395023,0.7214445321760604,-1750534.6424930952
oct,44,blt11,2020,10,-18.95453043,64.68772613,-1.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.42676410852886,0.0029871235761905323,-94255.56144232629,948045.9077726109,3625574.852013491,0.739351522400749,-2026673.975470374
nov,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.12479242477315,0.004717648497683536,344945.0050661508,1005596.9584274334,880322.5613927338,0.8444110442251329,-1819235.974127539
dec,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.02413519685456,0.0042973001729044785,92978.40979353944,1280563.089333809,147610.2390322443,0.8386621623308728,-1890105.0662261765
jan,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,263.77975154514235,0.002392812914403346,277521.78296430875,1195176.8899962613,590052.373662889,0.8464309216474404,-1993657.316092656
feb,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.8494656802501,0.003847836812642889,305693.9274106184,1202323.7524958802,2769717.6015251875,0.83547697101108,-1912116.1724779885
mar,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.83782688981603,0.00389660449707613,6404.460287183989,370654.64793501,7472974.249378176,0.8365257535188166,-1788220.3244090765
apr,45,blt11,2021,5,-18.95453043,64.68772613,0.89,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.85649020802856,0.0032240471774296377,-168642.68441853672,267965.5183352281,15131269.368983947,0.8326672697249213,-2507583.29691148
may,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.6151490395941,0.0011707093000240584,-763581.3977538031,620418.6847637831,23869721.42959654,0.7885795606033996,-4052696.2554667117
jun,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,274.90835321264075,0.004008697383683878,-348121.40240794653,667437.5169981155,19900056.710733525,0.7910914594490899,-1667992.9940488003
jul,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,279.5674831130821,0.0025019942974628413,-734934.4418842411,-224791.84348057467,19367454.89658073,0.6766705826482419,-1285633.3983260347
aug,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,279.95702006244113,0.00203251435030701,-333718.78923595697,55064.24597817147,13081346.118970595,0.6753498935644253,-383511.5436116159
sep,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,274.35084639936895,0.0075534529536821675,-30314.28977766866,502307.3781911405,6679129.266268522,0.7246426714280474,-918448.1258526244
oct,46,blt11,2021,5,-18.95453043,64.68772613,-3.48,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.0747162331383,0.0025886115280233744,97093.4421283938,796081.0419912487,3789181.6850975845,0.8051788096764659,-1876264.7494163248
nov,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.12479242477315,0.004717648497683536,344945.0050661508,1005596.9584274334,880322.5613927338,0.8444110442251329,-1819235.974127539
dec,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.02413519685456,0.0042973001729044785,92978.40979353944,1280563.089333809,147610.2390322443,0.8386621623308728,-1890105.0662261765
jan,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,263.77975154514235,0.002392812914403346,277521.78296430875,1195176.8899962613,590052.373662889,0.8464309216474404,-1993657.316092656
feb,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.8494656802501,0.003847836812642889,305693.9274106184,1202323.7524958802,2769717.6015251875,0.83547697101108,-1912116.1724779885
mar,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.83782688981603,0.00389660449707613,6404.460287183989,370654.64793501,7472974.249378176,0.8365257535188166,-1788220.3244090765
apr,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.85649020802856,0.0032240471774296377,-168642.68441853672,267965.5183352281,15131269.368983947,0.8326672697249213,-2507583.29691148
may,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.6151490395941,0.0011707093000240584,-763581.3977538031,620418.6847637831,23869721.42959654,0.7885795606033996,-4052696.2554667117
jun,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,274.90835321264075,0.004008697383683878,-348121.40240794653,667437.5169981155,19900056.710733525,0.7910914594490899,-1667992.9940488003
jul,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,279.5674831130821,0.0025019942974628413,-734934.4418842411,-224791.84348057467,19367454.89658073,0.6766705826482419,-1285633.3983260347
aug,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,279.95702006244113,0.00203251435030701,-333718.78923595697,55064.24597817147,13081346.118970595,0.6753498935644253,-383511.5436116159
sep,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,274.35084639936895,0.0075534529536821675,-30314.28977766866,502307.3781911405,6679129.266268522,0.7246426714280474,-918448.1258526244
oct,47,blt11,2021,11,-18.95453043,64.68772613,-2.59,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.0747162331383,0.0025886115280233744,97093.4421283938,796081.0419912487,3789181.6850975845,0.8051788096764659,-1876264.7494163248
nov,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.57558334159893,0.005532505553250905,196487.3000625642,604996.5077909222,827985.9669384137,0.8391023920254783,-1360838.0113530592
dec,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.49215379203036,0.0031461644575138635,321520.97485236544,988294.0281651993,143652.00919956528,0.8347000950794232,-1765208.713327637
jan,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.0734254988005,0.008339194973767004,343995.3822196452,1266269.364334572,499013.0875112545,0.8481529966292796,-1904112.133840966
feb,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,262.9202818141242,0.004906532290376464,216745.92078800034,1497978.1695853616,2687474.3816683963,0.8515453548641808,-2333161.9549463633
mar,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,268.68437586207165,0.009895029682364815,64014.91297514271,583932.0709499414,6905627.97336075,0.8433234179208133,-2079700.7314406484
apr,48,blt11,2022,5,-18.95453043,64.68772613,1.52,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.04584099834483,0.0018694701516048292,-162944.94733950775,278873.88741359324,14938635.517126868,0.8082863134030931,-2485572.190659668
may,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,272.9353054949415,0.0029896711417952537,-455428.7840629909,127661.3229479806,19943597.238893002,0.8046091006599176,-2314819.3664031867
jun,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.7276250275088,0.002828082694867201,-170383.65963712893,767117.4413349,18242877.82078495,0.7718637801405848,-1363339.2734271288
jul,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.46139943479096,0.002879761882848695,-791911.8126745299,-205232.00927109225,15661672.16656303,0.6796097632563434,-1018665.3596203444
aug,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.1554457065346,0.004026166404973398,-528549.7432438615,47917.3834785528,13198333.800692018,0.6761397174282764,-1670661.0069278078
sep,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.9582844987509,0.0010531573442633356,-128441.98391649965,133679.73347397498,4196439.554548854,0.6773827189189272,-817563.8888651524
oct,49,blt11,2022,5,-18.95453043,64.68772613,-3.12,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.92588823405885,0.003939549174412865,-41709.7639357266,684364.2966024752,3360813.256538691,0.8162104479059921,-1395522.1787801571
nov,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,267.57558334159893,0.005532505553250905,196487.3000625642,604996.5077909222,827985.9669384137,0.8391023920254783,-1360838.0113530592
dec,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.49215379203036,0.0031461644575138635,321520.97485236544,988294.0281651993,143652.00919956528,0.8347000950794232,-1765208.713327637
jan,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.0734254988005,0.008339194973767004,343995.3822196452,1266269.364334572,499013.0875112545,0.8481529966292796,-1904112.133840966
feb,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,262.9202818141242,0.004906532290376464,216745.92078800034,1497978.1695853616,2687474.3816683963,0.8515453548641808,-2333161.9549463633
mar,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,268.68437586207165,0.009895029682364815,64014.91297514271,583932.0709499414,6905627.97336075,0.8433234179208133,-2079700.7314406484
apr,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.04584099834483,0.0018694701516048292,-162944.94733950775,278873.88741359324,14938635.517126868,0.8082863134030931,-2485572.190659668
may,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,272.9353054949415,0.0029896711417952537,-455428.7840629909,127661.3229479806,19943597.238893002,0.8046091006599176,-2314819.3664031867
jun,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.7276250275088,0.002828082694867201,-170383.65963712893,767117.4413349,18242877.82078495,0.7718637801405848,-1363339.2734271288
jul,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,277.46139943479096,0.002879761882848695,-791911.8126745299,-205232.00927109225,15661672.16656303,0.6796097632563434,-1018665.3596203444
aug,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.1554457065346,0.004026166404973398,-528549.7432438615,47917.3834785528,13198333.800692018,0.6761397174282764,-1670661.0069278078
sep,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.9582844987509,0.0010531573442633356,-128441.98391649965,133679.73347397498,4196439.554548854,0.6773827189189272,-817563.8888651524
oct,50,blt11,2022,11,-18.95453043,64.68772613,-1.6,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,270.92588823405885,0.003939549174412865,-41709.7639357266,684364.2966024752,3360813.256538691,0.8162104479059921,-1395522.1787801571
nov,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,268.88201561647617,0.005552522140145146,284960.49526192993,638850.0669996415,869327.4785241801,0.8364610138578452,-1445714.1710664858
dec,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,269.2844733245977,0.009246492266991412,154387.35386751778,627941.6979212763,114185.18711183779,0.8357877213837427,-1341661.6687851925
jan,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,266.9343308696811,0.005441885005311523,376124.2885263916,976633.3577710851,479221.9383478556,0.8469747347996002,-1683834.3205179074
feb,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,269.39214631428536,0.007883908606408908,113711.84194222791,899522.47290678,2311442.547563823,0.8454727746650638,-1736027.322463492
mar,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,266.6036551546847,0.0033827241208094373,204875.63520669006,836329.1623838372,8261101.789396183,0.8438931269373616,-2445051.745059741
apr,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,268.38719841053364,0.00498951014150168,-294151.17063158983,347333.3071467811,14437699.541635511,0.8370436708065878,-2465728.8448720495
may,51,blt8,2017,6,-18.95494239,64.66270705,1.02,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
may,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
jun,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,275.29789016199976,0.002615906873788248,-451155.48125371896,660666.8051563718,19094337.038125828,0.7702841324128826,-1691671.608349992
jul,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,278.2222885619173,0.0022807200277955957,-836860.6274090912,-78469.23756733234,18245956.443988144,0.6768000619701847,-1739028.8369523752
aug,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,277.13885901234875,0.0027505639128949586,-716100.2554285624,-134891.83624853124,14132036.23788969,0.6756735918692823,-2031342.9980086372
sep,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,276.0018322412468,0.00528029655838347,-79061.59589824919,576409.0577924482,7286937.44724223,0.6784962410876353,-1173910.3590175947
oct,52,blt8,2017,5,-18.95494239,64.66270705,-4.64,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,273.7957323192013,0.00684013458436013,405562.59676804114,1039074.3669782784,3165980.3881079014,0.7160452444510459,-1220267.08279035
nov,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,268.88201561647617,0.005552522140145146,284960.49526192993,638850.0669996415,869327.4785241801,0.8364610138578452,-1445714.1710664858
dec,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,269.2844733245977,0.009246492266991412,154387.35386751778,627941.6979212763,114185.18711183779,0.8357877213837427,-1341661.6687851925
jan,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,266.9343308696811,0.005441885005311523,376124.2885263916,976633.3577710851,479221.9383478556,0.8469747347996002,-1683834.3205179074
feb,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,269.39214631428536,0.007883908606408908,113711.84194222791,899522.47290678,2311442.547563823,0.8454727746650638,-1736027.322463492
mar,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,266.6036551546847,0.0033827241208094373,204875.63520669006,836329.1623838372,8261101.789396183,0.8438931269373616,-2445051.745059741
apr,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,268.38719841053364,0.00498951014150168,-294151.17063158983,347333.3071467811,14437699.541635511,0.8370436708065878,-2465728.8448720495
may,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
jun,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,275.29789016199976,0.002615906873788248,-451155.48125371896,660666.8051563718,19094337.038125828,0.7702841324128826,-1691671.608349992
jul,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,278.2222885619173,0.0022807200277955957,-836860.6274090912,-78469.23756733234,18245956.443988144,0.6768000619701847,-1739028.8369523752
aug,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,277.13885901234875,0.0027505639128949586,-716100.2554285624,-134891.83624853124,14132036.23788969,0.6756735918692823,-2031342.9980086372
sep,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,276.0018322412468,0.00528029655838347,-79061.59589824919,576409.0577924482,7286937.44724223,0.6784962410876353,-1173910.3590175947
oct,53,blt8,2017,11,-18.95494239,64.66270705,-3.62,1067.5938737796182,241.5938737796182,2.889730215072632,0.01899576745927334,273.7957323192013,0.00684013458436013,405562.59676804114,1039074.3669782784,3165980.3881079014,0.7160452444510459,-1220267.08279035
nov,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,264.360707142835,0.0033350482502067912,251407.1546854265,1024780.641979041,1009184.9326121956,0.838817537517204,-1994991.3225321597
dec,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,264.25064142004317,0.00399777924537793,340355.16130804364,1179002.4117076513,144531.61582904868,0.8441002938524701,-2209099.3560725134
jan,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,265.0455073572487,0.005584184741232399,323261.9500709567,1272663.925518441,488457.8079574425,0.844139137649053,-1887437.053347169
feb,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,266.6146617269639,0.00847057657138193,317089.4015686754,1205332.9577588774,2526506.368472755,0.8471689537825144,-2097543.0675690114
mar,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,266.74817623417664,0.0012049194667160344,26188.26958936779,1099634.622896098,8244829.066750722,0.8132324235013078,-2970316.780614347
apr,54,blt8,2018,5,-18.95494239,64.66270705,0.79,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,269.3390276393728,0.0024983549180275233,-177980.64240916725,413159.67227484635,15317306.171119895,0.8206645365808243,-2768048.0542245894
may,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,271.55374140059325,0.006217072825033942,-264554.59191552317,306332.8854384434,20730845.172281522,0.8265040540004442,-2648320.976279127
jun,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,276.1444391342554,0.003192020638398853,10994.304045290686,623427.8900267805,17872123.62645728,0.7685361615666549,-917781.1226328723
jul,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,277.5532803859911,0.0034216654807673243,-589325.6054201694,75376.38150340295,14251222.936184824,0.6767871140379904,-724683.6905147028
